,gnews_flair,gnews_tb_polarity,gnews_tb_subjectivity,gnews_sid_pos,gnews_sid_neg,gnews_sid_neu,gnews_sid_com
2020-01-02,-0.19743666666666665,0.023890536597896646,0.12343239814737055,0.025933333333333333,0.0134,0.9607,0.16127333333333335
2020-01-03,-0.3270466666666666,0.019896413372509983,0.11358491325479875,0.0223,0.014266666666666669,0.9635,0.19644333333333333
2020-01-04,-0.17494333333333328,0.01503838264628538,0.07318986580232781,0.018933333333333337,0.006966666666666665,0.9740666666666667,0.12114666666666668
2020-01-05,-0.16357666666666665,0.03437802104613333,0.12379268331636135,0.0265,0.014533333333333334,0.9588666666666666,0.14772666666666667
2020-01-06,0.040240000000000026,0.021821791967469032,0.12077211455452115,0.0359,0.015266666666666668,0.9487666666666666,0.27641000000000004
2020-01-07,-0.25601333333333337,0.029629884471966232,0.12442716149281535,0.0291,0.012166666666666666,0.9587,0.24402
2020-01-08,0.0032366666666667023,0.044496268710968505,0.12416675275140653,0.03646666666666667,0.00956666666666667,0.9539333333333334,0.2341833333333333
2020-01-09,-0.07919333333333331,0.031010936555417888,0.10228919789808066,0.02076666666666667,0.010233333333333334,0.9690000000000001,0.13240333333333335
2020-01-10,0.008646666666666684,0.032630951933303606,0.10979694321756453,0.02756666666666667,0.010633333333333337,0.9618333333333332,0.1774
2020-01-11,-0.09503333333333323,0.028109040757489528,0.10651750801240338,0.02713333333333334,0.0154,0.9575,0.09711333333333334
2020-01-12,0.1345233333333333,0.031347944364188966,0.11793828616238584,0.03106666666666667,0.009733333333333332,0.9591666666666666,0.25891
2020-01-13,-0.03903333333333333,0.027670023455702956,0.12253794566891968,0.025,0.014033333333333335,0.9609,0.18372333333333327
2020-01-14,-0.03336333333333332,0.019932101427420863,0.1045259497590571,0.02493333333333333,0.011466666666666663,0.9636333333333332,0.16071333333333332
2020-01-15,-0.19677,0.024353110663413776,0.11169820969134776,0.027066666666666662,0.018500000000000003,0.9544333333333334,0.08413666666666668
2020-01-16,0.01291,0.04495472281421733,0.11881108156835014,0.032100000000000004,0.008933333333333333,0.959,0.14028
2020-01-17,-0.03106000000000001,0.02560414105662121,0.1263349757128527,0.02786666666666666,0.011033333333333336,0.9611,0.13703666666666667
2020-01-18,-0.38724000000000003,0.016649184428707924,0.08419885083104718,0.0192,0.006866666666666668,0.9739333333333332,0.17425
2020-01-19,-0.14987666666666666,0.013258144620519441,0.06540416174793763,0.014833333333333332,0.004766666666666667,0.9803333333333334,0.16500666666666666
2020-01-20,-0.44254,0.02232347097733517,0.11125811477313467,0.01946666666666667,0.01753333333333333,0.9630333333333334,0.07529333333333334
2020-01-21,-0.14582333333333333,0.026365070879960636,0.100846007504354,0.02983333333333333,0.010133333333333334,0.96,0.18376
2020-01-22,0.09611666666666673,0.022131916224353124,0.11731538109262067,0.0252,0.009166666666666668,0.9656666666666668,0.18203333333333327
2020-01-23,0.30128000000000005,0.038542682849682035,0.100417059124282,0.023066666666666662,0.005266666666666667,0.9716666666666668,0.20174666666666666
2020-01-24,-0.31077999999999995,0.01489481007333955,0.06682270248988584,0.016266666666666662,0.005333333333333334,0.9784666666666666,0.16072666666666666
2020-01-25,-0.16034666666666667,0.029259221724958408,0.10476065632924662,0.0252,0.008433333333333333,0.9663,0.25951
2020-01-26,0.2841533333333333,0.028525829801810745,0.11254138881539852,0.02776666666666666,0.014333333333333332,0.9578666666666666,0.1625933333333333
2020-01-27,0.1440200000000001,0.028424820659439163,0.0980245739840166,0.02466666666666667,0.007400000000000001,0.9679666666666668,0.16781
2020-01-28,-0.029253333333333336,0.05302949910650803,0.1418458168606978,0.03956666666666667,0.0108,0.9496666666666668,0.1817133333333333
2020-01-29,-0.08404333333333333,0.03772296925049705,0.12206752875060735,0.0299,0.011166666666666668,0.9589666666666667,0.21777333333333326
2020-01-30,0.1149833333333333,0.03333980489308056,0.13514453798059553,0.027966666666666664,0.010433333333333331,0.9616,0.1664766666666667
2020-01-31,0.07685999999999996,0.02923089425194688,0.12484805358445505,0.0382,0.01416666666666667,0.9477,0.2110233333333333
2020-02-01,-0.17523999999999998,0.018164710636476504,0.0742920537898764,0.014733333333333331,0.009166666666666668,0.9760333333333332,0.05681333333333335
2020-02-02,0.06485000000000002,0.02968484556292357,0.127317242945886,0.03523333333333334,0.012300000000000002,0.9525666666666666,0.22283000000000003
2020-02-03,-0.03778666666666666,0.03414659689934164,0.12758483238563242,0.0286,0.013500000000000002,0.9579333333333332,0.22139333333333333
2020-02-04,0.14964000000000005,0.032343276758597925,0.121622347857448,0.02693333333333333,0.0073333333333333315,0.9657,0.2259733333333333
2020-02-05,-0.21507666666666655,0.00998988480033422,0.09696647450404712,0.014899999999999997,0.013166666666666669,0.9719333333333334,0.05346333333333333
2020-02-06,0.19206333333333336,0.04018794438647746,0.1252115081902986,0.03333333333333333,0.0067333333333333325,0.9599666666666666,0.23392
2020-02-07,0.1186633333333334,0.02652820603628193,0.11545839326825218,0.02836666666666666,0.006666666666666667,0.9650666666666669,0.26286
2020-02-08,-0.19631333333333328,0.044638440455382365,0.11407019964848672,0.029499999999999995,0.007166666666666666,0.9633,0.22219
2020-02-09,-0.3484399999999999,0.008985966210414526,0.040543808683036316,0.008466666666666667,0.0054,0.9862,0.041280000000000004
2020-02-10,0.11213333333333332,0.021369734840351186,0.11809235594966565,0.030966666666666663,0.011500000000000002,0.9575333333333332,0.22233
2020-02-11,-0.5727099999999999,0.0,0.0,0.0,0.0,1.0,0.0
