timestamp,open_BTCUSDT,high_BTCUSDT,low_BTCUSDT,close_BTCUSDT,volume_BTCUSDT,close_time_BTCUSDT,quote_av_BTCUSDT,trades_BTCUSDT,tb_base_av_BTCUSDT,tb_quote_av_BTCUSDT,ignore_BTCUSDT
2019-11-26 07:00:00,7167.48000000,7199.97000000,7126.00000000,7176.35000000,3481.35864200,1574755199999,24963786.35520603,20764,1715.21801500,12300258.81404078,0
2019-11-26 08:00:00,7176.32000000,7270.00000000,7126.53000000,7168.00000000,4159.97168700,1574758799999,29922944.32722448,23959,2150.20374500,15470346.40568226,0
2019-11-26 09:00:00,7165.22000000,7188.45000000,7135.00000000,7161.10000000,1904.67859000,1574762399999,13638588.03491057,14572,935.45420700,6698661.32071522,0
2019-11-26 10:00:00,7160.99000000,7192.56000000,7150.51000000,7162.05000000,1848.24134400,1574765999999,13251231.38050642,13189,1126.97527400,8079442.00562021,0
2019-11-26 11:00:00,7163.43000000,7205.00000000,7021.64000000,7170.52000000,6079.37493200,1574769599999,43187147.52155972,31579,2959.37629200,21030061.83238829,0
2019-11-26 12:00:00,7170.41000000,7220.00000000,7100.74000000,7134.96000000,3182.20589300,1574773199999,22778987.58498928,21896,1764.78894500,12639904.54947449,0
2019-11-26 13:00:00,7134.96000000,7134.96000000,7031.00000000,7055.27000000,3819.62994400,1574776799999,27032067.22469464,24540,1735.83342100,12287787.33579008,0
2019-11-26 14:00:00,7055.63000000,7107.90000000,7017.48000000,7068.35000000,3381.56744100,1574780399999,23922589.76966717,22703,1630.05072300,11534475.15163828,0
2019-11-26 15:00:00,7066.18000000,7112.79000000,7054.97000000,7095.34000000,2044.25954500,1574783999999,14479921.31397504,17280,1249.37060500,8852094.92860922,0
2019-11-26 16:00:00,7097.48000000,7149.25000000,7080.00000000,7114.75000000,3799.59523700,1574787599999,27025073.99372584,21937,1796.64809300,12778252.40206242,0
2019-11-26 17:00:00,7112.71000000,7122.00000000,7058.81000000,7078.48000000,2242.62076000,1574791199999,15874683.20803747,15392,1080.10235500,7646011.65304283,0
2019-11-26 18:00:00,7078.34000000,7094.99000000,7030.94000000,7094.44000000,2066.65908400,1574794799999,14614764.11545968,14937,1058.48513400,7487231.72836961,0
2019-11-26 19:00:00,7094.88000000,7130.00000000,7067.37000000,7076.69000000,1358.89175500,1574798399999,9636914.95201029,11586,710.59974100,5039959.28846856,0
2019-11-26 20:00:00,7076.96000000,7109.97000000,7064.00000000,7104.50000000,1206.81016100,1574801999999,8552159.32858110,10452,645.15697700,4571840.68373167,0
2019-11-26 21:00:00,7104.50000000,7158.00000000,7101.69000000,7106.95000000,2114.44589700,1574805599999,15066819.49005323,14057,1108.77279000,7901418.52766019,0
2019-11-26 22:00:00,7108.01000000,7149.91000000,7075.00000000,7137.73000000,1204.68734200,1574809199999,8581075.29790008,10821,709.72240400,5056707.30031968,0
2019-11-26 23:00:00,7138.06000000,7178.71000000,7122.23000000,7156.14000000,2101.47909400,1574812799999,15034406.47081373,12833,1069.81286900,7653851.18174601,0
2019-11-27 00:00:00,7154.75000000,7169.00000000,7118.94000000,7156.37000000,1235.75290000,1574816399999,8830372.78010294,11186,697.05417100,4981407.09028826,0
2019-11-27 00:00:00,7154.75000000,7169.00000000,7118.94000000,7156.37000000,1235.75290000,1574816399999,8830372.78010294,11186,697.05417100,4981407.09028826,0
2019-11-27 01:00:00,7155.11000000,7177.76000000,7122.17000000,7148.12000000,1222.45960600,1574819999999,8740331.60904449,10854,709.77710600,5074913.11816401,0
2019-11-27 02:00:00,7148.46000000,7158.23000000,7128.50000000,7139.37000000,917.93344600,1574823599999,6557573.31095749,9485,509.98570300,3643657.73884594,0
2019-11-27 03:00:00,7139.37000000,7146.06000000,7044.00000000,7071.27000000,2573.65672800,1574827199999,18252602.97282268,21541,1202.00356600,8526719.06995227,0
2019-11-27 04:00:00,7071.66000000,7096.28000000,7034.00000000,7064.57000000,2262.57700300,1574830799999,15975720.36260563,18074,1151.73132800,8132762.82790890,0
2019-11-27 05:00:00,7065.84000000,7079.00000000,7040.00000000,7062.97000000,1453.70736200,1574834399999,10265655.57335485,12223,773.92846400,5465968.87851937,0
2019-11-27 06:00:00,7062.96000000,7100.00000000,7044.49000000,7084.24000000,1668.46076500,1574837999999,11802481.89888758,14258,872.96139000,6174622.57317737,0
2019-11-27 07:00:00,7083.66000000,7120.60000000,7057.73000000,7069.40000000,1598.62063000,1574841599999,11324065.55361512,13980,764.62970400,5416744.12216277,0
2019-11-27 08:00:00,7069.40000000,7089.53000000,7027.03000000,7034.61000000,1621.60468700,1574845199999,11451841.16725618,14384,747.60629600,5281815.00953407,0
2019-11-27 09:00:00,7031.17000000,7037.97000000,6840.00000000,6887.59000000,9490.47491800,1574848799999,65590542.69580946,49487,4249.68607900,29364155.33444301,0
2019-11-27 10:00:00,6886.51000000,6937.00000000,6845.98000000,6906.62000000,3897.82524100,1574852399999,26877482.84129699,23659,1853.08143100,12781974.16157622,0
2019-11-27 11:00:00,6905.83000000,7168.76000000,6903.72000000,7147.74000000,7429.14871500,1574855999999,52391395.44038395,39502,4020.57887000,28353584.71757050,0
2019-11-27 12:00:00,7147.85000000,7366.00000000,7118.00000000,7232.55000000,9811.67317000,1574859599999,71238129.76809459,48629,5269.58314400,38267450.95658373,0
2019-11-27 13:00:00,7231.13000000,7277.43000000,7229.08000000,7255.16000000,2494.15873000,1574863199999,18091481.55563375,18026,1221.78403000,8862904.16684469,0
2019-11-27 14:00:00,7255.18000000,7269.15000000,7175.00000000,7225.70000000,3402.97368400,1574866799999,24553177.32780992,21591,1618.30122200,11676737.48635557,0
2019-11-27 15:00:00,7227.34000000,7350.00000000,7201.00000000,7305.58000000,4051.46249000,1574870399999,29488647.24354241,25127,2431.88151500,17703553.76276841,0
2019-11-27 16:00:00,7304.22000000,7517.00000000,7210.09000000,7475.00000000,8075.43348600,1574873999999,59543451.85866098,47156,4105.20859500,30289878.75161288,0
2019-11-27 17:00:00,7473.83000000,7612.00000000,7455.72000000,7555.03000000,11107.67222900,1574877599999,83650653.99814951,52631,5733.75839300,43202418.73435966,0
2019-11-27 18:00:00,7555.47000000,7654.33000000,7492.02000000,7492.86000000,5377.16719700,1574881199999,40687463.00266798,31711,2563.07842400,19413443.65845023,0
2019-11-27 19:00:00,7495.07000000,7576.12000000,7492.86000000,7563.81000000,2674.38179100,1574884799999,20173504.82257170,19129,1658.00832600,12504335.37669142,0
