,gnews_flair,gnews_tb_polarity,gnews_tb_subjectivity,gnews_sid_pos,gnews_sid_neg,gnews_sid_neu,gnews_sid_com
2020-03-01,-0.17452999999999996,0.021801963586272337,0.08258560783948056,0.0189,0.009533333333333336,0.9715333333333332,0.07295333333333334
2020-03-02,0.09551333333333334,0.046769112024339296,0.118860803284418,0.0306,0.006366666666666667,0.963,0.2510766666666667
2020-03-03,0.2327833333333333,0.028472229082725294,0.11526523049390695,0.028333333333333332,0.010966666666666668,0.9607,0.2695566666666667
2020-03-04,-0.1944833333333333,0.03427727915289717,0.10734535066264388,0.026866666666666664,0.012833333333333334,0.9602666666666668,0.13402
2020-03-05,0.1889266666666667,0.039315367837253534,0.12195086290255215,0.031433333333333334,0.0098,0.9588666666666666,0.23135666666666665
2020-03-06,0.08355666666666668,0.033079532772363085,0.1294049996532249,0.031066666666666663,0.016100000000000003,0.9527333333333334,0.20837333333333333
2020-03-07,0.01183666666666668,0.019395081173830982,0.0979015355312532,0.0214,0.009066666666666669,0.9695666666666666,0.20979666666666666
2020-03-08,-0.19743666666666665,0.013772864923170692,0.1052740511574482,0.021866666666666663,0.017866666666666666,0.9602666666666668,0.1366166666666667
2020-03-09,-0.2384966666666666,0.044801707302101784,0.133142010054122,0.033966666666666666,0.012800000000000002,0.9532,0.16767666666666667
2020-03-10,0.028190000000000014,0.03603523277780059,0.11865377891078245,0.030533333333333326,0.013333333333333336,0.9562,0.20091
2020-03-11,-0.13013,0.009666019094294456,0.12494909564573466,0.02466666666666667,0.029933333333333333,0.9454,-0.031053333333333325
2020-03-12,-0.18065666666666666,0.009411096136373255,0.09684470825589957,0.02006666666666667,0.02063333333333333,0.9593000000000002,-0.02041666666666667
2020-03-13,-0.1473,0.007219794036603702,0.10794095509058313,0.018266666666666667,0.01806666666666666,0.9636666666666668,0.04226666666666668
2020-03-14,-0.03577333333333333,0.020801121984198808,0.11441441235443466,0.02463333333333333,0.018500000000000003,0.9568333333333332,0.13162000000000001
2020-03-15,-0.2905733333333333,0.02728011424501772,0.10673760015218743,0.02343333333333333,0.013033333333333334,0.9635333333333332,0.12310333333333336
2020-03-16,-0.023353333333333302,0.013796875711269651,0.0971861392886014,0.02103333333333333,0.009066666666666669,0.9699333333333334,0.16618000000000002
2020-03-17,0.1565666666666667,0.03204615570488985,0.12388886118513782,0.032299999999999995,0.008866666666666665,0.9588333333333332,0.2822866666666667
2020-03-18,-0.12652666666666668,0.04543440157531708,0.12246337481691733,0.0291,0.012933333333333331,0.9579,0.0919
2020-03-19,-0.11756666666666665,0.014538185443364413,0.09403079851369532,0.016733333333333333,0.012566666666666669,0.9706333333333332,0.09616
2020-03-20,-0.03944000000000001,0.03087010733947745,0.12498660776576337,0.02213333333333333,0.01216666666666667,0.9656666666666668,0.15947333333333333
2020-03-21,-0.25399333333333324,0.012812198388746756,0.054205171646138,0.011766666666666668,0.0085,0.9796666666666668,0.06407666666666666
2020-03-22,-0.40028666666666657,0.007912914917081583,0.06704314272102962,0.0099,0.0126,0.9775333333333334,-0.042113333333333336
2020-03-23,0.0048900000000000245,0.037363455989147434,0.11064836689493696,0.03163333333333333,0.010766666666666666,0.9576,0.11045666666666666
2020-03-24,0.23464333333333345,0.03695676063204842,0.1152393783413391,0.0298,0.00986666666666667,0.9603666666666666,0.2610466666666667
2020-03-25,-0.07105,0.032439885818054105,0.12958376704638588,0.028299999999999995,0.014366666666666668,0.9573666666666668,0.15936666666666666
2020-03-26,0.009646666666666671,0.02960078105549043,0.11910804623786014,0.0267,0.015533333333333338,0.9577333333333332,0.16101333333333334
2020-03-27,-0.22242000000000006,0.017554942415596426,0.12534669101906926,0.02423333333333333,0.014566666666666662,0.9612666666666668,0.16145666666666664
2020-03-28,-0.22610333333333324,0.024979338283752442,0.11447222753550106,0.024,0.011466666666666663,0.9645666666666666,0.10664333333333334
2020-03-29,-0.12563000000000002,0.018783515485948414,0.11542393326021605,0.0257,0.016833333333333332,0.9574333333333332,0.15413
2020-03-30,-0.19031666666666666,0.013751057815521502,0.10805772965926924,0.0181,0.013633333333333334,0.9682666666666668,0.13777
2020-03-31,-0.02229,0.04277864982505696,0.13456152688161555,0.0354,0.011566666666666666,0.9530666666666666,0.2282333333333333
2020-04-01,-0.02846333333333335,0.01872748064234471,0.11023237463070493,0.023966666666666667,0.011066666666666666,0.9649333333333332,0.1849
2020-04-02,-0.002126666666666677,0.042975804491570936,0.13974899038554908,0.031,0.014866666666666662,0.9540333333333334,0.17339000000000002
2020-04-03,-0.12808000000000005,0.018029131683442903,0.11018306777141264,0.02263333333333333,0.01603333333333333,0.9613999999999998,0.09910333333333332
2020-04-04,-0.060763333333333336,0.02468455516334105,0.10043175124933967,0.02743333333333333,0.011966666666666664,0.9606,0.21549000000000001
2020-04-05,0.10687333333333332,0.02972583906922008,0.12228268727397534,0.0306,0.009766666666666668,0.9595666666666668,0.21311999999999998
2020-04-06,-0.010153333333333313,0.015291278715368326,0.11023986218266377,0.02376666666666666,0.0161,0.9601666666666666,0.07517333333333333
2020-04-07,-0.29788999999999993,0.01563691104128384,0.12237642179349748,0.024866666666666662,0.01806666666666667,0.9570666666666668,0.12987666666666667
2020-04-08,-0.15979333333333334,0.028423890379920262,0.11961646725188547,0.025999999999999992,0.016166666666666666,0.9578333333333336,0.08693999999999998
2020-04-09,0.06183333333333334,0.02157423920650421,0.11458155817927948,0.0251,0.0123,0.9626666666666668,0.17096
2020-04-10,-0.062273333333333326,0.022630052537343896,0.10665180693917113,0.02433333333333333,0.01476666666666667,0.9609666666666666,0.12734666666666666
2020-04-11,-0.28514333333333325,0.023082730057415526,0.0958371200083186,0.02266666666666667,0.013266666666666668,0.9641,0.10737
2020-04-12,-0.16520666666666664,0.02317693937968216,0.07873825182542357,0.019666666666666662,0.007333333333333334,0.9729666666666666,0.18706333333333333
2020-04-13,-0.15252666666666664,0.01971320917721193,0.11666706322791133,0.02413333333333333,0.0213,0.9545666666666668,0.08076666666666665
2020-04-14,-0.04691666666666669,0.03084741946456857,0.1243116047380821,0.02596666666666667,0.01476666666666667,0.9592666666666666,0.09855
2020-04-15,0.02313666666666668,0.019014664615081767,0.1203766928452489,0.02896666666666666,0.017566666666666668,0.9535,0.06469666666666668
2020-04-16,-0.021966666666666704,0.02354947844498266,0.11415346337870345,0.0274,0.009133333333333334,0.9634333333333333,0.2764433333333333
2020-04-17,-0.02712999999999998,0.03841335890874356,0.12487918448912268,0.0347,0.0104,0.9548333333333332,0.2977866666666666
2020-04-18,-0.3736633333333333,0.028973665622847162,0.11800846201858105,0.021433333333333332,0.013133333333333334,0.9654,0.13990333333333332
2020-04-19,-0.08032666666666666,0.05083025981310983,0.14445891421965734,0.0356,0.0134,0.951,0.20068
2020-04-20,-0.11012999999999998,0.013206512628511377,0.12149147826832035,0.02153333333333333,0.018000000000000002,0.9605666666666668,0.07943333333333333
2020-04-21,-0.18930666666666665,0.01912906957061026,0.11338664339757094,0.02413333333333333,0.01593333333333333,0.9599666666666667,0.13623999999999994
2020-04-22,0.2346966666666667,0.023574089127837962,0.11058706965170184,0.0248,0.0098,0.9653333333333332,0.14757666666666666
2020-04-23,-0.039390000000000015,0.04888809507292777,0.13550007512075168,0.03796666666666667,0.00926666666666667,0.9528333333333332,0.2888433333333333
2020-04-24,-0.10442666666666664,0.025968078907470583,0.11201232733944193,0.02463333333333334,0.015199999999999997,0.9601666666666666,0.11935
2020-04-25,-0.15551666666666664,0.013246752923456043,0.11608835882198075,0.02223333333333333,0.013366666666666669,0.9645,0.14556000000000002
2020-04-26,0.10106333333333334,0.030452022723881905,0.1336066324122836,0.029466666666666662,0.014933333333333331,0.9555333333333336,0.16255333333333333
2020-04-27,-0.29140999999999995,0.02490350412066361,0.12016378996582752,0.020533333333333337,0.009866666666666666,0.9696333333333332,0.18305666666666665
2020-04-28,-0.15677666666666665,0.01869669417847141,0.10102577752130112,0.02173333333333333,0.007166666666666668,0.9711333333333332,0.22689666666666666
2020-04-29,-0.038919999999999975,0.028585813650305162,0.12751286343988452,0.0241,0.010033333333333335,0.9659,0.2465533333333333
2020-04-30,-0.23566666666666666,0.01894708966003606,0.1151460912585515,0.02096666666666666,0.007933333333333334,0.9711000000000002,0.2382066666666667
2020-05-01,0.042869999999999985,0.030256959447728507,0.10571780648480833,0.025366666666666662,0.013633333333333334,0.9609666666666667,0.13507
2020-05-02,-0.0547233333333333,0.028448917120857627,0.09266316063204033,0.024966666666666668,0.007766666666666667,0.9672666666666666,0.1598766666666667
2020-05-03,-0.19471,0.02273594865644764,0.10477649594332536,0.0226,0.015166666666666662,0.9622666666666666,0.12849333333333338
2020-05-04,-0.052069999999999984,0.03688400439277713,0.11852605047380504,0.027033333333333333,0.010566666666666669,0.9623666666666666,0.2539233333333334
2020-05-05,-0.05685333333333334,0.02244215567057349,0.11838587264864485,0.027166666666666662,0.011,0.9617666666666664,0.2708066666666667
2020-05-06,-0.15175999999999998,0.024437922632276437,0.11559204580515132,0.020133333333333333,0.0062333333333333355,0.9736666666666668,0.20803666666666665
2020-05-07,0.009513333333333344,0.017913066213209917,0.10208130439490293,0.020133333333333336,0.012133333333333331,0.9677,0.14117333333333332
2020-05-08,-0.2728033333333333,0.023272146686825645,0.1264894106073726,0.0256,0.013166666666666669,0.9612,0.16617
2020-05-09,0.04444999999999999,0.02948525429750882,0.1142378705069874,0.023633333333333336,0.015333333333333334,0.9610333333333332,0.1890433333333333
2020-05-10,-0.07390999999999999,0.026266484419456303,0.12000449935876605,0.0279,0.017933333333333336,0.9542000000000002,0.13116666666666665
2020-05-11,-0.05931666666666666,0.026156363156812683,0.11048584052829853,0.023399999999999997,0.0086,0.9680666666666669,0.2551966666666666
2020-05-12,-0.18571333333333329,0.01618463649480922,0.0765291780918076,0.0133,0.0072,0.9796,0.12493666666666667
2020-05-13,-0.0010300000000000122,0.017579917235606122,0.1205128939526887,0.027833333333333328,0.012866666666666663,0.9592666666666668,0.2209333333333333
2020-05-14,0.11638333333333335,0.030291097768649355,0.12278109102103453,0.027600000000000003,0.008699999999999998,0.9637,0.27519
2020-05-15,-0.018106666666666656,0.01723514341785208,0.11181284110777706,0.01816666666666666,0.01356666666666667,0.9682333333333332,0.10123333333333334
2020-05-16,-0.18313,0.027930504260326748,0.10133277192615044,0.021,0.0109,0.9681,0.11269000000000001
2020-05-17,-0.2514666666666667,0.031144133247877213,0.1227746487669395,0.02776666666666666,0.0126,0.9596333333333332,0.1358666666666667
2020-05-18,-0.03853,0.02273057392165356,0.127691662742125,0.02466666666666667,0.0102,0.9650333333333332,0.20772666666666667
2020-05-19,0.1883466666666667,0.05510833893718792,0.1048836380593606,0.0415,0.0091,0.9493333333333336,0.2800133333333334
2020-05-20,-0.0026166666666666712,0.02222923839654106,0.1269797093871881,0.02313333333333333,0.012633333333333337,0.9642,0.11479333333333333
2020-05-21,-0.13878,0.04155333913106885,0.1273636387026291,0.02793333333333333,0.0156,0.9565,0.09916333333333333
2020-05-22,0.14440666666666668,0.02582293264830613,0.09450608277023552,0.02176666666666667,0.009433333333333335,0.9687666666666666,0.13077333333333332
2020-05-23,0.04088666666666669,0.02011263349564946,0.12376714583375305,0.0269,0.014333333333333337,0.9588333333333332,0.15759
2020-05-24,-0.1668333333333333,0.02531109606466373,0.10059236227677527,0.025066666666666668,0.012733333333333334,0.9622666666666668,0.16417333333333334
2020-05-25,-0.08874333333333331,0.021720661810619987,0.1178039257409824,0.0267,0.011500000000000002,0.9618333333333332,0.12549666666666667
2020-05-26,0.01673666666666672,0.016535448233524326,0.09063537383647716,0.017866666666666666,0.008100000000000001,0.9741,0.13226333333333334
2020-05-27,-0.18043333333333328,0.019912751234310928,0.09952602692548147,0.022466666666666663,0.010366666666666666,0.9671666666666668,0.13946333333333336
2020-05-28,-0.2683433333333333,0.024436234562581708,0.09346187156579623,0.02146666666666667,0.01186666666666667,0.9667,0.20368666666666665
2020-05-29,-0.21313666666666664,0.018366451311738738,0.09527891943679537,0.017933333333333336,0.010666666666666665,0.9714333333333334,0.05944
2020-05-30,-0.13361333333333333,0.01683105615771363,0.08924745379565388,0.017900000000000003,0.007833333333333335,0.9743333333333332,0.13975
2020-05-31,0.10677999999999996,0.028831499463646718,0.12343850681771006,0.028566666666666667,0.014033333333333335,0.9574,0.2805133333333333
2020-06-01,-0.11330999999999998,0.04294596175297242,0.11482072952061127,0.030266666666666664,0.005333333333333333,0.9644333333333334,0.25349666666666665
2020-06-02,0.03538333333333333,0.03566380057099535,0.11977412430350973,0.030300000000000007,0.010566666666666669,0.9590666666666666,0.17320666666666665
2020-06-03,0.13219666666666668,0.03702212747117042,0.11843064796507835,0.03443333333333333,0.011466666666666668,0.9540333333333334,0.13042666666666666
2020-06-04,-0.11359666666666665,0.02186646300511305,0.09686001472661904,0.02423333333333333,0.012833333333333334,0.9628666666666666,0.1375066666666667
2020-06-05,0.1773533333333333,0.013815794691206588,0.11587029014026108,0.02546666666666667,0.016099999999999996,0.9583333333333334,0.1647033333333333
2020-06-06,-0.28524999999999995,0.0166274193276506,0.08902617413399545,0.0184,0.011533333333333336,0.9700333333333332,0.06968666666666666
2020-06-07,-0.2655333333333333,0.02532285950379051,0.1109658991135755,0.020866666666666662,0.013433333333333332,0.9657,0.13529666666666665
2020-06-08,-0.01213333333333332,0.0305021084643419,0.12948011912194293,0.02866666666666667,0.01306666666666667,0.9582666666666668,0.1545
2020-06-09,0.08493999999999999,0.036154820844507635,0.11422579195256832,0.0287,0.0076999999999999985,0.9636333333333332,0.23371666666666666
2020-06-10,-0.016499999999999966,0.03938021696397928,0.10894105239818787,0.0289,0.006966666666666665,0.9641,0.18923333333333328
2020-06-11,-0.33327,0.016752324186542874,0.10420925792957254,0.0212,0.017366666666666666,0.9615,0.06511333333333333
2020-06-12,-0.21204000000000006,0.03625848576516007,0.1369380509676403,0.03196666666666667,0.014366666666666668,0.9536666666666666,0.18923333333333328
2020-06-13,-0.09512666666666664,0.01911298864218381,0.09259725375032588,0.0152,0.0122,0.9726333333333332,-0.02804333333333333
2020-06-14,-0.12939333333333328,0.0030475055054628468,0.055624112427845,0.01046666666666667,0.003366666666666667,0.9861666666666667,0.09856666666666666
2020-06-15,-0.05393666666666667,0.026354650035400308,0.12682411538345234,0.029666666666666664,0.009666666666666669,0.9607,0.2555033333333333
2020-06-16,-0.013700000000000007,0.02962658685810742,0.1076013004578661,0.025,0.008199999999999999,0.9668,0.17067000000000002
2020-06-17,0.11600000000000002,0.020810693081964548,0.10362005423261526,0.021133333333333337,0.0109,0.9679666666666668,0.12387999999999999
2020-06-18,-0.01677,0.026521386597727882,0.12190438891283213,0.029333333333333333,0.0132,0.9574,0.28811
2020-06-19,0.07658666666666666,0.021543284521683644,0.11801424917674914,0.03213333333333333,0.011,0.9569333333333334,0.2735566666666667
2020-06-20,0.014086666666666662,0.035628757023912064,0.11913278539807627,0.02926666666666667,0.011566666666666666,0.9592,0.18656666666666666
2020-06-21,0.15218999999999994,0.021797994421974668,0.11140360892648728,0.0304,0.008233333333333334,0.9613333333333334,0.2629933333333333
2020-06-22,-0.10699000000000007,0.038116535085285085,0.12467017126392127,0.025399999999999995,0.012033333333333332,0.9626333333333332,0.17980000000000002
2020-06-23,-0.021123333333333338,0.02414926061870666,0.09994874218558934,0.02283333333333333,0.0069,0.9702666666666666,0.19797333333333336
2020-06-24,-0.06939666666666662,0.020575663071156013,0.12121640860900855,0.02146666666666667,0.01356666666666667,0.9649666666666668,0.11062999999999999
2020-06-25,0.10888333333333336,0.028111973694075962,0.12155235953823615,0.03326666666666666,0.0095,0.9572666666666668,0.28262
2020-06-26,0.02727666666666666,0.02540324377979869,0.12225352545605382,0.0331,0.010733333333333334,0.9562,0.29448
2020-06-27,-0.12671666666666667,0.0283615981777994,0.12210390895774155,0.03163333333333333,0.02043333333333333,0.9479,0.17740999999999998
2020-06-28,-0.29263333333333336,0.02841202740259088,0.0939587157395795,0.02006666666666667,0.011,0.9689333333333334,0.13365666666666667
2020-06-29,-0.13215666666666667,0.04463903501578255,0.13407771353198772,0.0366,0.009233333333333336,0.9542333333333334,0.2263433333333333
2020-06-30,0.02224333333333332,0.02625197283039124,0.10914959315541804,0.024433333333333328,0.009166666666666668,0.9663333333333332,0.15657333333333334
2020-07-01,-0.07141333333333333,0.026712185399224504,0.1018569044617233,0.02266666666666666,0.006133333333333334,0.9711666666666668,0.22766333333333336
2020-07-02,-0.29422,0.020236499236840604,0.10695993547761676,0.021366666666666662,0.0196,0.9590666666666666,0.03187666666666668
2020-07-03,0.3026033333333332,0.023257322352439533,0.09606681412017964,0.02223333333333333,0.011433333333333332,0.9663333333333332,0.12366000000000002
2020-07-04,0.01604000000000003,0.02953974141837757,0.12445891452008673,0.0274,0.0132,0.9594333333333332,0.17700333333333335
2020-07-05,0.32559000000000005,0.025630658911137805,0.12009903848174855,0.0289,0.009166666666666668,0.9619,0.26005666666666666
2020-07-06,0.05701000000000009,0.02378176921684266,0.06198848417173952,0.009000000000000001,0.0045333333333333345,0.9864333333333334,0.042883333333333336
2020-07-07,0.11093333333333333,0.039262629557279966,0.12054112909783485,0.031466666666666664,0.007133333333333333,0.9614,0.2500666666666667
2020-07-08,-0.04067666666666663,0.04271934726822784,0.131335672697191,0.030633333333333332,0.010933333333333331,0.9584333333333332,0.19873333333333332
2020-07-09,0.02864666666666662,0.012504319394277985,0.07719086421463925,0.013433333333333332,0.008033333333333333,0.9786,0.033736666666666665
2020-07-10,0.041843333333333364,0.026135418639984653,0.10710405519372307,0.023,0.012366666666666666,0.9646,0.07541666666666667
2020-07-11,-0.1963033333333333,0.0257567471686971,0.12454679147312113,0.021566666666666668,0.013666666666666669,0.9647666666666666,0.07307666666666666
2020-07-12,-0.2271166666666667,0.030142446355446925,0.12714902492607275,0.0293,0.016766666666666666,0.9539666666666669,0.16241333333333335
2020-07-13,-0.19960666666666665,0.010070137271965556,0.11958348240675165,0.03253333333333333,0.013933333333333334,0.9535,0.16895000000000002
2020-07-14,0.1944,0.02924903344229889,0.11049793541221127,0.02266666666666667,0.009033333333333334,0.9682999999999998,0.22387
2020-07-15,0.16152666666666665,0.028536208877071513,0.1001126033418808,0.0173,0.011433333333333335,0.9712,0.033069999999999995
2020-07-16,-0.15244666666666665,0.023808692409626086,0.12786770951065726,0.02783333333333333,0.018033333333333332,0.9541333333333332,0.06934333333333334
2020-07-17,-0.12448333333333332,0.012804202543229032,0.0879319905957865,0.0177,0.014599999999999997,0.9677333333333332,-0.003603333333333333
2020-07-18,-0.36887,0.019519786540815952,0.08282964512748826,0.02003333333333333,0.0084,0.9715333333333334,0.19461333333333333
2020-07-19,-0.08983999999999998,0.034852908651978896,0.12755432833441696,0.027166666666666662,0.01193333333333333,0.9609333333333334,0.18224
2020-07-20,0.08384000000000004,0.0245202086925836,0.11198135441741512,0.029966666666666662,0.009466666666666668,0.9605666666666668,0.18955
2020-07-21,0.21478333333333333,0.034888497997686584,0.11126473854131773,0.022566666666666662,0.0089,0.9685333333333332,0.10496666666666664
2020-07-22,-0.12326666666666665,0.004628212316772575,0.10931618465484598,0.02233333333333333,0.013633333333333334,0.9640333333333334,0.16946666666666668
2020-07-23,-0.03997000000000002,0.018407902376780725,0.07713619468459151,0.01756666666666666,0.0044666666666666665,0.9779333333333332,0.16466666666666668
2020-07-24,-0.25753999999999994,0.02017558950805117,0.11273606245993292,0.0229,0.020133333333333333,0.9569666666666669,0.02114000000000001
2020-07-25,0.07743333333333334,0.026516475480480656,0.12510216513984146,0.034599999999999985,0.016466666666666668,0.9489000000000002,0.11001666666666668
2020-07-26,0.12462000000000002,0.02876272210399238,0.09975676033119373,0.0243,0.0072000000000000015,0.9684666666666666,0.2282933333333333
2020-07-27,-0.08135666666666667,0.01612614340072633,0.09610824669594198,0.0187,0.0061,0.9751666666666668,0.16236333333333333
2020-07-28,-0.2457233333333333,0.01924991603366036,0.11079404497917564,0.02083333333333333,0.01356666666666667,0.9656333333333332,0.13133333333333336
2020-07-29,-0.1430566666666667,0.013571737291508885,0.10642167007499148,0.0216,0.0125,0.9659,0.17589666666666665
2020-07-30,0.05194666666666671,0.042135746298936634,0.10476386112268114,0.03133333333333333,0.003733333333333333,0.9649333333333332,0.18322333333333327
2020-07-31,0.053500000000000034,0.015435495212853544,0.0994044286506254,0.0192,0.013666666666666669,0.9671,0.09777000000000001
2020-08-01,0.016240000000000015,0.03365765060783192,0.1105036482962484,0.02093333333333333,0.0146,0.9645333333333336,0.06637333333333333
2020-08-02,-0.06378666666666664,0.01421689817917944,0.0906551339467003,0.021333333333333333,0.011866666666666666,0.9668333333333334,0.15151333333333333
2020-08-03,-0.07760999999999997,0.010305598521760809,0.09366672967623356,0.013800000000000002,0.012733333333333334,0.9735,-0.02086
2020-08-04,-0.06554999999999997,0.02462295226259853,0.0954028216777998,0.0232,0.013733333333333335,0.9631,0.17315333333333335
2020-08-05,-0.06508666666666671,0.02755377587494304,0.09159333430639084,0.0187,0.01076666666666667,0.9706,0.11818
2020-08-06,-0.13004999999999994,0.013200868524024516,0.06639204063769802,0.016466666666666668,0.0051666666666666675,0.9783333333333334,0.14273
2020-08-07,0.1346766666666666,0.021097998529895527,0.10275998675738947,0.022566666666666662,0.0091,0.9684,0.17784666666666665
2020-08-08,-0.05016,0.03898266848522623,0.13112789088947055,0.02666666666666666,0.009833333333333336,0.9634,0.21398333333333336
2020-08-09,-0.03712666666666666,0.02582283358541277,0.13458029541781316,0.03223333333333333,0.01633333333333333,0.9513666666666668,0.2316533333333333
2020-08-10,-0.31958000000000003,0.03021699597347357,0.09996099658718707,0.01816666666666666,0.0166,0.9653333333333336,0.041079999999999985
2020-08-11,-0.13498000000000002,0.024886176799042318,0.1031563409105533,0.022366666666666663,0.009333333333333334,0.9683333333333336,0.13330333333333333
2020-08-12,-0.12270666666666663,0.021238195965993432,0.09289715300579246,0.021066666666666668,0.011133333333333335,0.9677666666666668,0.14212666666666668
2020-08-13,-0.27746,0.0006766691808738951,0.09955315875664307,0.017866666666666666,0.0112,0.9709,0.11594666666666667
2020-08-14,-0.13355999999999998,0.0212678262277171,0.08692641884906642,0.0166,0.010666666666666666,0.9727,0.09972333333333333
2020-08-15,0.05834333333333337,0.030120309100709633,0.1112272314528486,0.029233333333333337,0.009033333333333334,0.9618333333333332,0.2638166666666667
2020-08-16,0.06735999999999999,0.025212610300993456,0.11859893023957555,0.0265,0.010066666666666666,0.9634333333333333,0.2796433333333333
2020-08-17,-0.07611000000000002,0.03705583313856521,0.14087731354030833,0.032466666666666665,0.016233333333333332,0.9513,0.1532933333333333
2020-08-18,-0.05217333333333332,0.034032664860515933,0.12870893565319488,0.0284,0.009000000000000001,0.9626,0.2309766666666667
2020-08-19,-0.10769666666666668,0.025345066153889685,0.08043193498585656,0.020133333333333333,0.013633333333333334,0.9662,0.0128
2020-08-20,-0.20392000000000002,0.022733875514291017,0.10087099979722527,0.020500000000000004,0.013666666666666669,0.9659333333333334,0.12172333333333335
2020-08-21,0.2699133333333333,0.01829943360854994,0.10337161163617667,0.0228,0.0096,0.9676,0.20833333333333331
2020-08-22,-0.04061999999999998,0.05128524093681812,0.1280441785101286,0.0312,0.007233333333333333,0.9615666666666668,0.16637333333333335
2020-08-23,-0.34415,0.015422552559581462,0.0885244079526391,0.0193,0.012966666666666666,0.9677333333333332,0.017159999999999998
2020-08-24,0.04282333333333332,0.021725494760037857,0.10589297082569843,0.02216666666666666,0.008233333333333334,0.9695666666666668,0.2288533333333333
2020-08-25,0.07448333333333339,-0.0006539036273278616,0.07253427147996132,0.011933333333333334,0.011766666666666668,0.9763666666666668,0.05045
2020-08-26,-0.046173333333333316,0.015962556250676378,0.10717091279135292,0.024333333333333332,0.012133333333333331,0.9635666666666668,0.18773
2020-08-27,0.052253333333333325,0.004717829666347606,0.1049926380555902,0.016166666666666666,0.013266666666666666,0.9705666666666668,0.03617999999999999
2020-08-28,-0.11671666666666665,0.01622523246505303,0.09647755334885773,0.015500000000000003,0.006766666666666667,0.9777666666666666,0.13547333333333336
2020-08-29,-0.2274333333333333,0.012670166427486343,0.08422283859242921,0.0227,0.006766666666666667,0.9705666666666668,0.1975333333333333
2020-08-30,-0.2980166666666666,0.020782810842881562,0.08707814730281556,0.02283333333333333,0.0148,0.9623333333333332,0.13958333333333334
2020-08-31,0.10259666666666667,0.021857700052067237,0.0932748777431394,0.02316666666666667,0.008466666666666667,0.9684333333333334,0.22149666666666665
2020-09-01,-0.09905000000000004,0.03763604374015722,0.1011089824729541,0.0229,0.008133333333333333,0.9689666666666666,0.15119666666666667
2020-09-02,0.11478666666666665,0.035370204352518884,0.11626470155584576,0.02786666666666666,0.006333333333333333,0.9658,0.21505
2020-09-03,0.17311333333333334,0.03096756556165952,0.10813815637793424,0.02263333333333333,0.008766666666666667,0.9686,0.14536666666666667
2020-09-04,0.09101000000000004,0.037422877624412085,0.11043777302574508,0.0327,0.009733333333333332,0.9575333333333332,0.19927
2020-09-05,-0.10615666666666668,0.033824642366224435,0.12369048897475028,0.029333333333333336,0.0096,0.9611333333333332,0.2578633333333333
