timestamp,open_BTCUSDT,high_BTCUSDT,low_BTCUSDT,close_BTCUSDT,volume_BTCUSDT,close_LTCUSDT,volume_LTCUSDT,close_ETHUSDT,volume_ETHUSDT,gnews_flair,gnews_tb_polarity,gnews_tb_subjectivity,gnews_sid_pos,gnews_sid_neg,gnews_sid_neu,gnews_sid_com
2020-02-11 00:00:00,9851.74,9862.18,9771.86,9779.69,2118.357823,73.2,20829.07344,220.49,21715.98399,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 01:00:00,9779.13,9821.26,9700.0,9814.07,3212.7493870000003,73.36,24251.873330000002,220.45,25568.63878,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 02:00:00,9812.51,9821.0,9750.0,9759.76,1260.811162,72.89,11063.27523,219.24,11303.087940000001,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 03:00:00,9759.76,9775.0,9722.24,9733.39,1453.6583699999999,72.95,16025.42297,219.03,12903.029859999999,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 04:00:00,9733.43,9761.63,9715.0,9749.12,1529.174918,73.18,11974.32403,218.63,10730.064190000001,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 05:00:00,9749.11,9784.93,9742.49,9754.01,1161.1627369999999,73.36,13736.03254,219.23,12591.733559999999,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 06:00:00,9754.0,9785.78,9735.14,9765.38,1077.0817550000002,73.38,11111.96776,219.8,8947.57708,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 07:00:00,9765.38,9787.07,9727.0,9739.94,1031.892551,72.94,13346.77009,218.61,14540.909,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 08:00:00,9739.87,9789.95,9730.89,9789.88,1652.431749,74.1,22950.53616,220.6,14676.04873,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 09:00:00,9788.99,9806.36,9763.16,9780.35,1748.074097,74.0,41989.68133,221.23,21984.60759,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 10:00:00,9780.39,9805.0,9762.0,9786.87,1472.933694,74.1,17607.30928,221.09,12809.02918,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 11:00:00,9786.89,9815.0,9775.07,9801.04,1469.493933,74.5,16318.95221,222.6,12893.92535,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 12:00:00,9801.02,9877.54,9787.88,9847.74,3390.982521,74.14,28702.30707,223.21,24136.45803,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 13:00:00,9847.74,9908.0,9846.46,9871.43,2632.360439,74.22,13446.46121,223.41,16762.15356,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 14:00:00,9871.43,9901.5,9847.0,9857.95,2344.7223289999997,74.03,11360.07114,222.52,13108.425140000001,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 15:00:00,9857.19,10194.0,9852.58,10164.99,10248.321827,76.18,96062.29652999999,228.8,95464.06842000001,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 16:00:00,10165.0,10311.0,10163.6,10220.12,8661.623178,76.14,51853.58788,231.54,62595.773089999995,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 17:00:00,10220.22,10285.0,10215.0,10280.0,3754.7561229999997,76.89,36876.65673,236.29,56236.031970000004,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 18:00:00,10278.51,10323.59,10190.24,10206.22,4665.967186,76.53,35727.0761,236.48,59579.976010000006,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 19:00:00,10206.26,10256.75,10160.15,10247.73,2309.789015,76.68,22037.76842,238.09,25723.07226,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 20:00:00,10246.59,10260.0,10206.65,10222.04,1395.577607,76.62,10716.94247,237.78,20033.186319999997,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 21:00:00,10221.98,10228.71,10168.75,10199.73,1180.3325929999999,76.43,8834.728509999999,236.46,17685.1333,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 22:00:00,10198.52,10220.78,10179.92,10204.0,984.858074,76.7,7712.3785,236.99,10130.35313,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 23:00:00,10204.0,10252.9,10183.47,10223.08,1665.282156,76.46,12481.77569,236.69,13457.63628,-0.04234,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-12 00:00:00,10223.08,10320.0,10223.08,10318.97,3266.870887,78.03,39066.73254,247.07,69719.10136,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 01:00:00,10317.36,10319.71,10266.03,10279.4,1701.842812,77.73,37772.935710000005,244.46,29143.93957,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 02:00:00,10279.41,10291.39,10226.43,10252.94,1440.9857279999999,77.82,16117.474369999998,243.91,22365.07011,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 03:00:00,10253.44,10287.2,10241.79,10263.0,1466.142032,77.98,18178.48789,244.22,23139.65427,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 04:00:00,10263.08,10300.66,10256.78,10269.0,1355.006192,78.33,21628.69305,244.92,16833.218269999998,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 05:00:00,10269.06,10333.28,10256.65,10319.53,2302.150572,78.87,24734.41891,246.69,19289.773230000003,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 06:00:00,10319.57,10343.01,10269.25,10328.24,2412.897909,79.02,32109.372730000003,248.82,26008.13936,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 07:00:00,10327.51,10450.0,10306.02,10366.0,5797.3321670000005,79.25,38762.737389999995,253.27,89036.43097999999,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 08:00:00,10366.62,10371.72,10226.44,10292.3,4976.99079,78.49,39573.81834,252.7,56812.72337000001,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 09:00:00,10293.0,10293.13,10236.44,10275.96,2430.638864,78.11,20615.84646,253.08,34800.79117,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 10:00:00,10275.06,10325.0,10243.25,10305.83,2712.015354,79.02,30046.41232,254.3,53139.050110000004,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 11:00:00,10305.74,10370.75,10288.77,10343.4,2952.320447,79.09,29754.836189999998,255.61,37254.96458,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 12:00:00,10343.4,10344.99,10291.93,10336.39,2025.7238719999998,79.41,21476.137740000002,255.57,26928.53375,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 13:00:00,10336.82,10380.22,10327.05,10370.0,2558.610322,79.53,30821.201060000003,256.21,21831.5327,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 14:00:00,10369.93,10415.0,10284.46,10346.12,3888.119723,79.38,41047.146810000006,255.88,46992.788739999996,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 15:00:00,10346.27,10348.26,10250.0,10314.56,3461.516125,78.7,21715.531890000002,254.25,38781.82881,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 16:00:00,10314.56,10374.94,10294.0,10339.77,2767.5204510000003,79.46,26378.34122,262.0,68324.55453,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 17:00:00,10339.72,10364.52,10312.77,10354.91,1905.1419399999997,79.75,20908.4853,264.73,76322.82661,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 18:00:00,10355.06,10359.0,10319.0,10345.78,1419.534218,82.15,69825.18105,265.99,26162.73848,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 19:00:00,10345.78,10350.54,10313.0,10313.47,1794.141479,81.85,63061.29851,265.31,23434.41613,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 20:00:00,10313.49,10383.97,10313.49,10377.9,2093.568843,81.8,39617.153139999995,273.71,49929.24061,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 21:00:00,10376.67,10410.0,10315.21,10373.28,3010.2113329999997,81.14,48885.41399,269.82,105803.70065,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 22:00:00,10373.0,10380.8,10329.45,10337.26,1402.6261880000002,81.41,14140.254140000001,267.94,26035.36742,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 23:00:00,10337.26,10365.0,10303.0,10326.46,1866.155682,81.17,25306.972169999997,265.74,49983.36301,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-13 00:00:00,10325.33,10381.99,10310.51,10366.62,1550.8857970000001,82.46,29602.1918,272.21,41410.20813,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 01:00:00,10368.05,10400.0,10350.27,10393.26,1664.566865,82.35,25057.43259,273.81,44125.13708,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 02:00:00,10393.24,10423.88,10363.61,10405.75,2696.09932,83.55,69388.84672,272.31,44046.23998,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 03:00:00,10407.29,10440.67,10365.0,10379.74,2327.872318,82.81,38353.08225,269.03,44500.44386,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 04:00:00,10379.61,10423.0,10378.31,10395.08,1501.7645519999999,82.92,25521.35754,269.45,19473.331619999997,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 05:00:00,10394.88,10439.99,10394.87,10435.82,1624.08888,83.22,26510.27458,272.14,17815.037930000002,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 06:00:00,10435.98,10457.63,10422.19,10452.97,2511.550796,83.38,32406.69447,272.49,30960.84897,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 07:00:00,10452.97,10491.0,10326.49,10338.96,4889.580957,80.94,89230.61446,266.27,50021.64391,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 08:00:00,10338.94,10366.53,10110.0,10260.86,8764.581517,79.59,158640.97391,261.86,144699.18338,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 09:00:00,10260.86,10264.14,10100.0,10166.97,5558.200841,78.86,74371.65673999999,261.0,67384.53245,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 10:00:00,10164.05,10210.0,10123.0,10169.93,3397.8304420000004,79.31,37198.69488,262.79,46564.06538,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 11:00:00,10169.33,10189.69,10080.0,10151.11,3709.6620759999996,79.25,30352.93375,262.82,41229.0378,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 12:00:00,10151.66,10240.0,10100.2,10211.08,3641.039525,80.58,39482.50907,268.36,54302.39806,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 13:00:00,10211.08,10500.0,10183.33,10199.0,10685.498802,80.48,94119.40229,268.3,117822.05234000001,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 14:00:00,10186.93,10352.0,10123.6,10248.93,8089.158412000001,80.52,102965.63246000001,269.78,115184.85629000001,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 15:00:00,10250.26,10315.65,10190.86,10254.93,2806.788969,80.97,43626.854569999996,270.4,38634.56174,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 16:00:00,10254.23,10292.99,10156.0,10162.74,3184.853884,80.05,32103.468080000002,266.7,41229.54242,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 17:00:00,10162.73,10244.44,10145.5,10199.68,2765.972511,80.52,20943.59239,267.44,35934.11979,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 18:00:00,10198.64,10239.81,10185.03,10206.44,1416.9727779999998,80.94,17587.08695,267.34,11745.56625,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 19:00:00,10206.46,10271.96,10200.5,10250.31,1742.34938,81.37,10597.479459999999,269.04,19353.06406,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 20:00:00,10251.15,10265.0,10208.14,10226.61,1110.8764800000001,80.51,11172.60931,266.42,13941.82334,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 21:00:00,10226.5,10228.95,10181.88,10189.01,1675.431814,80.02,13415.374679999999,263.13,20530.12214,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 22:00:00,10189.86,10240.26,10185.03,10224.15,972.47001,79.88,10506.621579999999,266.27,13239.70074,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-13 23:00:00,10224.0,10252.79,10207.02,10229.63,1056.261833,80.55,17899.36337,268.32,15531.636040000001,-0.018759999999999985,0.017456575148998996,0.11750808302681552,0.02386666666666666,0.012333333333333337,0.9637666666666664,0.13295
2020-02-14 00:00:00,10227.78,10242.79,10178.27,10224.81,1699.634637,80.68,28443.81693,268.08,24386.25859,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 01:00:00,10225.59,10281.18,10209.19,10227.89,2003.204287,80.43,14649.45649,267.34,21704.24264,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 02:00:00,10228.57,10266.6,10224.92,10260.68,999.836777,81.43,22457.81003,267.98,6883.5723,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 03:00:00,10260.65,10290.0,10214.0,10258.7,1981.6801829999997,81.25,14358.65146,266.76,28290.51958,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 04:00:00,10258.66,10280.0,10204.34,10221.9,1866.772891,80.72,21603.43021,266.82,27762.092539999998,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 05:00:00,10221.89,10237.09,10162.37,10173.25,1719.2013960000002,80.2,11470.9373,264.48,18145.71,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 06:00:00,10173.3,10202.91,10154.0,10196.27,1414.738059,80.33,12894.21407,264.47,20439.725730000002,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 07:00:00,10196.0,10205.86,10111.37,10124.98,2258.8350600000003,79.66,27535.231819999997,262.86,29802.6519,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 08:00:00,10124.98,10178.44,10111.57,10165.14,2046.883471,80.51,17765.0483,265.83,21574.21903,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 09:00:00,10165.13,10229.5,10150.01,10223.85,2462.7007519999997,81.64,33076.07031,268.15,24823.8532,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 10:00:00,10223.86,10298.0,10206.3,10252.96,4032.697888,81.93,41395.90295,270.31,51777.643410000004,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 11:00:00,10251.68,10278.55,10213.82,10269.24,2114.449995,81.94,28908.782689999996,270.95,30799.951530000002,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 12:00:00,10269.52,10287.37,10240.0,10258.57,1711.8561960000002,81.76,17720.18573,270.73,23839.22853,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 13:00:00,10258.56,10268.3,10240.0,10252.9,1554.392182,81.47,15112.4456,270.22,16181.254330000002,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 14:00:00,10253.51,10360.2,10224.0,10240.23,3915.6196119999995,81.42,30413.91758,272.09,52423.404780000004,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 15:00:00,10239.64,10288.0,10231.31,10249.94,1967.6767929999999,81.37,17550.23504,272.91,27026.417380000003,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 16:00:00,10249.94,10308.08,10243.72,10285.0,2102.244933,81.84,24193.7444,277.78,55260.208889999994,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 17:00:00,10285.0,10292.96,10258.25,10281.46,1527.328164,81.8,16370.30689,279.18,56789.12747000001,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 18:00:00,10281.67,10359.0,10281.63,10356.89,2647.982744,82.66,31148.671960000003,284.5,58471.39329,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 19:00:00,10356.95,10375.45,10316.3,10341.64,1782.7533870000002,82.57,14931.11786,282.5,47449.8071,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 20:00:00,10340.15,10375.0,10340.13,10354.47,1669.696235,82.39,16435.56307,282.69,26867.99925,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
2020-02-14 21:00:00,10354.05,10381.56,10314.5,10329.81,1204.3902150000001,82.82,11883.264490000001,282.3,17795.33221,0.02417,0.02819196746340592,0.12303522699834747,0.026966666666666663,0.011533333333333331,0.9615000000000002,0.1494533333333333
