timestamp,gnews_flair,gnews_tb_polarity,gnews_tb_subjectivity,gnews_sid_pos,gnews_sid_neg,gnews_sid_neu,gnews_sid_com
2020-02-11 00:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 01:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 02:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 03:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 04:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 05:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 06:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 07:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 08:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 09:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 10:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 11:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 12:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 13:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 14:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 15:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 16:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 17:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 18:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 19:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 20:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 21:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 22:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-11 23:00:00,-0.042339999999999996,0.039098519501746185,0.13001184108455552,0.0339,0.012933333333333331,0.9532,0.18851666666666667
2020-02-12 00:00:00,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 01:00:00,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 02:00:00,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 03:00:00,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 04:00:00,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 05:00:00,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 06:00:00,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 07:00:00,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 08:00:00,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 09:00:00,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 10:00:00,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 11:00:00,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 12:00:00,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
2020-02-12 13:00:00,0.04086333333333337,0.03142862911347083,0.11662766856563153,0.02643333333333333,0.008366666666666666,0.9651666666666668,0.27398333333333336
