timestamp,open_BTCUSDT,high_BTCUSDT,low_BTCUSDT,close_BTCUSDT,volume_BTCUSDT,close_LTCUSDT,volume_LTCUSDT,close_ETHUSDT,volume_ETHUSDT
2020-02-17 06:00:00,9761.17,9842.34,9747.46,9774.11,2008.842423,71.76,31741.2253,248.93,36322.90244
2020-02-17 07:00:00,9773.01,9811.94,9734.85,9753.26,1761.463139,71.25,19307.20529,248.64,24093.21614
2020-02-17 08:00:00,9753.01,9813.74,9737.28,9802.59,1682.626408,71.9,23474.29572,251.85,32684.40875
2020-02-17 09:00:00,9801.42,9832.92,9772.22,9792.53,1826.373978,71.25,17021.46662,250.97,26924.08389
2020-02-17 10:00:00,9792.53,9793.49,9677.68,9715.34,4201.225127,70.08,42788.60013,247.38,50146.00168
2020-02-17 11:00:00,9715.22,9716.35,9568.0,9609.94,8544.653922,70.49,60666.4783,248.17,106259.10388
2020-02-17 12:00:00,9609.94,9669.99,9585.35,9633.14,5810.900827,70.2,40685.71239,248.31,50903.60434
2020-02-17 13:00:00,9633.48,9656.88,9517.11,9532.77,4401.993591,69.45,31319.42917,245.1,39140.70892
2020-02-17 14:00:00,9532.72,9618.31,9452.67,9591.77,7093.674394,71.78,53111.71583,252.23,89677.04883
2020-02-17 15:00:00,9591.79,9661.99,9540.5,9633.45,4237.913009,72.64,39303.56505,256.48,82062.19065
2020-02-17 16:00:00,9635.27,9725.79,9615.63,9671.73,4117.654607,73.2,36022.74606,260.85,84448.36352
2020-02-17 17:00:00,9673.25,9697.65,9576.03,9640.01,2502.309412,72.7,27302.40295,258.69,50599.15352
2020-02-17 18:00:00,9640.01,9648.99,9580.0,9645.06,1440.464702,72.45,12096.63588,258.8,21080.86161
2020-02-17 19:00:00,9645.01,9673.98,9600.0,9666.15,1387.55946,72.44,12711.8755,260.4,22937.60051
2020-02-17 20:00:00,9667.34,9700.0,9616.11,9625.04,1922.093147,72.12,20666.76707,258.51,24516.04439
2020-02-17 21:00:00,9628.06,9669.0,9610.0,9632.48,1019.862187,72.38,13150.37879,259.73,18174.64326
2020-02-17 22:00:00,9631.95,9664.02,9607.05,9630.1,1326.133206,71.92,16874.38477,261.0,18414.11039
2020-02-17 23:00:00,9630.17,9727.41,9613.12,9706.0,1591.636392,73.41,26477.16045,267.85,60581.21749
2020-02-18 00:00:00,9706.0,9715.0,9624.7,9660.87,1523.95222,72.99,20185.96049,265.21,36343.65266
2020-02-18 01:00:00,9660.83,9743.0,9660.83,9710.65,1972.552082,73.92,44528.76888,268.99,59449.16059
2020-02-18 02:00:00,9711.36,9759.0,9703.78,9714.29,1521.802004,73.92,15296.87266,267.99,35276.41807
2020-02-18 03:00:00,9714.64,9745.92,9675.6,9724.82,1713.946988,74.32,20660.03347,269.18,32870.60624
2020-02-18 04:00:00,9724.86,9800.0,9720.0,9800.0,2255.784095,75.12,24501.78031,271.09,39921.25783
2020-02-18 05:00:00,9799.98,9810.0,9768.01,9785.74,1857.396088,74.04,28807.19326,268.86,24848.59111
2020-02-18 06:00:00,9785.8,9810.0,9750.0,9775.48,1955.409108,73.55,17513.84261,267.18,31307.61105
2020-02-18 07:00:00,9775.64,9815.0,9763.3,9790.58,1561.278689,74.01,16826.84032,268.71,23843.61912
2020-02-18 08:00:00,9790.9,9794.99,9740.0,9741.61,1854.651229,73.37,13905.08319,267.09,26961.17487
2020-02-18 09:00:00,9741.65,9749.91,9662.72,9694.15,3479.628345,72.39,32285.06975,264.62,62279.66713
2020-02-18 10:00:00,9694.15,9744.99,9631.0,9731.41,2939.252057,72.94,22945.14222,266.7,43731.20987
2020-02-18 11:00:00,9730.2,9756.97,9678.94,9702.27,2092.43026,72.82,18814.31967,267.5,25302.43781
2020-02-18 12:00:00,9703.85,9704.58,9638.11,9656.92,2000.173023,72.02,20635.84112,263.88,25776.37559
2020-02-18 13:00:00,9657.28,9669.85,9576.01,9627.27,3015.378826,71.14,48379.92664,263.17,57397.89098
2020-02-18 14:00:00,9627.3,9718.01,9627.3,9696.65,2030.151618,72.11,29894.66451,265.69,29853.41032
2020-02-18 15:00:00,9696.66,9875.51,9695.74,9830.68,6591.730586,73.92,59583.92564,273.66,125178.41257
2020-02-18 16:00:00,9830.69,9924.42,9815.9,9918.91,4682.431096,75.42,67917.59106,280.6,130122.48062
2020-02-18 17:00:00,9919.76,9952.0,9877.35,9946.38,3976.543731,75.26,28669.06015,280.55,55675.73735
2020-02-18 18:00:00,9946.71,10048.0,9946.38,9985.73,5651.987689,75.73,26585.90191,280.58,60592.17528
2020-02-18 19:00:00,9987.16,10048.0,9973.0,10043.49,2489.12911,77.59,38084.80877,284.68,41641.62116
2020-02-18 20:00:00,10043.08,10163.0,10038.23,10155.01,4806.202578,78.41,40722.41153,283.93,44744.28956
2020-02-18 21:00:00,10156.22,10250.0,10036.72,10134.71,5798.789965,77.25,43435.35689,280.8,58224.62061
2020-02-18 22:00:00,10135.93,10174.54,10067.19,10168.26,2021.557125,77.1,12403.09568,280.78,17970.5591
2020-02-18 23:00:00,10168.89,10206.94,10136.64,10164.71,2811.965507,77.25,21096.74089,282.61,26210.46043
2020-02-19 00:00:00,10164.78,10186.35,10079.25,10102.41,2237.632408,75.99,21807.04163,277.92,25788.27425
2020-02-19 01:00:00,10102.75,10149.0,10101.97,10112.83,1308.790702,76.47,11942.03045,278.42,15480.86985
2020-02-19 02:00:00,10112.83,10166.66,10110.0,10150.74,1411.832676,77.74,23211.06644,281.15,19533.73937
2020-02-19 03:00:00,10151.05,10173.0,10125.0,10149.63,1183.922752,77.65,9027.53561,280.15,11321.51922
2020-02-19 04:00:00,10150.48,10164.93,10089.24,10111.65,1828.570468,77.18,16828.12425,278.63,20129.38825
2020-02-19 05:00:00,10111.75,10134.7,10085.36,10118.55,1442.691582,77.42,7922.26437,280.42,16630.27255
2020-02-19 06:00:00,10118.0,10118.66,10044.68,10069.02,1758.117264,76.15,24246.64082,277.23,26076.55976
2020-02-19 07:00:00,10067.99,10089.37,10027.0,10059.3,2069.848078,76.58,12217.92278,276.65,23861.0907
2020-02-19 08:00:00,10059.08,10161.99,10011.06,10159.65,3262.168429,77.69,23057.37964,282.67,45633.00667
2020-02-19 09:00:00,10158.2,10159.53,10101.01,10112.99,1655.486728,77.05,8189.65333,278.71,27693.94741
2020-02-19 10:00:00,10112.86,10144.62,10080.0,10126.09,1836.462568,77.23,14156.46051,280.11,21938.70314
2020-02-19 11:00:00,10125.0,10150.0,10117.66,10148.93,405.969511,77.28,3362.65666,281.5,5238.27895
2020-02-19 17:00:00,10149.99,10250.0,10133.1,10158.94,4021.115323,77.35,28256.83445,280.33,30005.13686
2020-02-19 18:00:00,10157.57,10200.0,10131.25,10194.77,2036.271681,77.51,17389.48268,281.29,19398.82412
2020-02-19 19:00:00,10194.39,10207.69,10136.9,10139.22,1904.849711,76.46,26358.66498,276.63,26952.89847
2020-02-19 20:00:00,10138.59,10154.64,10045.45,10152.55,3065.347775,76.33,49020.4966,275.29,81315.28633
2020-02-19 21:00:00,10153.18,10156.48,9350.0,9615.72,13231.257086,70.88,140000.52442,262.94,130509.89224
2020-02-19 22:00:00,9615.77,9711.08,9500.0,9693.13,6835.307116,72.51,61841.26942,264.67,105317.54554
2020-02-19 23:00:00,9693.6,9696.5,9572.42,9593.79,3666.945037,70.61,45191.7854,258.45,53148.4962
2020-02-20 00:00:00,9594.65,9653.9,9575.0,9626.38,3780.297386,71.92,43168.5215,262.66,53449.81356
2020-02-20 01:00:00,9626.38,9668.0,9595.83,9600.84,2086.259816,71.49,20005.55402,261.62,23435.31105
2020-02-20 02:00:00,9600.84,9613.86,9500.0,9588.41,4045.937295,71.29,37021.86889,261.55,55154.67483
2020-02-20 03:00:00,9588.4,9605.26,9551.56,9571.5,1940.641241,71.03,16967.44203,260.79,24942.05577
2020-02-20 04:00:00,9571.5,9600.54,9545.7,9581.37,1540.578217,71.08,21110.36434,260.57,22069.57257
2020-02-20 05:00:00,9581.36,9586.01,9538.0,9570.02,1601.164519,70.34,34476.16001,259.31,25001.03057
2020-02-20 06:00:00,9570.03,9620.02,9550.32,9619.58,1805.984062,71.1,18056.99915,261.99,22249.27658
2020-02-20 07:00:00,9619.58,9630.33,9591.6,9607.23,1664.736257,70.87,12690.31985,261.0,23078.12863
2020-02-20 08:00:00,9606.78,9609.99,9540.17,9582.53,2571.15276,70.24,29541.66488,256.87,49385.59938
2020-02-20 09:00:00,9582.5,9620.0,9552.08,9604.76,2192.048228,70.38,18133.24842,258.47,30224.7467
2020-02-20 10:00:00,9604.96,9650.0,9571.67,9607.05,2103.727127,70.18,15006.47566,257.85,20215.87402
2020-02-20 11:00:00,9607.26,9635.0,9556.51,9565.39,2513.534317,69.1,35350.307,253.32,50228.37523
2020-02-20 12:00:00,9565.49,9603.0,9525.7,9554.77,2786.048666,68.49,33111.15992,250.5,82246.86577
2020-02-20 13:00:00,9554.93,9592.86,9518.08,9589.38,3139.677271,69.43,42279.99645,256.14,77711.08341
2020-02-20 14:00:00,9589.99,9619.83,9563.67,9598.99,2610.085748,69.53,29610.87695,257.29,66770.28315
2020-02-20 15:00:00,9599.0,9609.9,9562.61,9574.26,2169.348402,69.06,17059.29491,254.98,37330.99622
2020-02-20 16:00:00,9574.43,9699.0,9400.0,9631.35,7826.328757,69.45,107637.04236,256.61,112792.59988
2020-02-20 17:00:00,9633.42,9647.36,9410.0,9498.77,5304.827557,68.28,69452.05765,252.77,64259.55519
2020-02-20 18:00:00,9497.02,9577.88,9460.02,9530.63,2371.675221,67.8,30115.38345,253.36,23675.37777
2020-02-20 19:00:00,9531.29,9574.49,9516.61,9551.96,1021.741325,68.16,18028.97238,256.0,15581.87296
2020-02-20 20:00:00,9553.69,9589.0,9537.0,9582.8,1017.962247,68.51,14748.22929,257.0,20414.57801
2020-02-20 21:00:00,9582.49,9623.82,9560.0,9609.21,1354.238281,69.12,16107.82253,259.23,19846.64221
2020-02-20 22:00:00,9609.2,9663.14,9572.79,9611.57,1713.346969,69.76,20035.95145,258.96,25215.05231
